restaurant_id,restaurant_name,date,date_dt,year,month,day_of_week,is_weekend,is_holiday,holiday_name,covers,seasonality_factor,ingredient_id,ingredient_name,unit,unit_cost,inventory_start,qty_used,stockout_qty,inventory_end,on_order_qty,inventory_position,lead_time_days,avg_daily_usage_7d,avg_daily_usage_28d,avg_daily_usage_56d,projected_demand_leadtime,reorder_point,target_stock_level_S,restock_today_label,order_qty,num_menu_items_using,avg_qty_per_item,min_qty_per_item,max_qty_per_item,menu_items_list,units_sold_items_using_ing,revenue_items_using_ing,top_menu_item_by_ing_usage,top_menu_item_ing_qty_used,qty_in_grams,inventory_in_grams,inventory_start_grams,cost_per_gram,inventory_value,daily_cost,waste_cost,inventory_level
R001,Sample Bistro,2023-07-22,2023-07-22,2023,7,5,1,0,,324,1.1342496787582756,I25,Potatoes,g,0.002,105901.249,9540.0,0.0,96361.249,0.0,96361.249,1,10334.286,11355.714,11215.0,11355.714,16959.609,153228.18,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,51,614.49,French Fries,5940.0,9540.0,96361.249,105901.249,0.002,192.722498,19.080000000000002,0.0,96361.249
R001,Sample Bistro,2023-07-22,2023-07-22,2023,7,5,1,0,,324,1.1342496787582756,I44,Sirloin Steak,g,0.022,36505.538,4320.0,0.0,32185.538,0.0,32185.538,4,3668.571,4277.143,4170.0,17108.571,21492.738,59987.024,0,0.0,1,240.0,240.0,240.0,Steak Frites,18,449.82,Steak Frites,4320.0,4320.0,32185.538,36505.538,0.022,708.081836,95.03999999999999,0.0,32185.538
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I01,Beef Patty,patty,1.9,228.295,33.0,0.0,195.295,0.0,195.295,4,34.714,35.071,34.804,140.286,180.562,566.348,0,0.0,1,1.0,1.0,1.0,Classic Burger,33,461.67,Classic Burger,33.0,4950.0,29294.249999999996,34244.25,0.012666666666666666,371.06049999999993,62.699999999999996,0.0,29294.249999999996
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I03,Brioche Bun,bun,0.45,634.823,69.0,0.0,565.823,0.0,565.823,3,63.429,67.75,66.929,203.25,237.76,1050.76,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,69,911.31,Chicken Sandwich,36.0,3450.0,28291.149999999998,31741.149999999998,0.009000000000000001,254.62035,31.050000000000004,0.0,28291.149999999998
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I08,Pickles,g,0.006,5431.837,1035.0,0.0,4396.837,0.0,4396.837,2,951.429,1016.25,1003.929,2032.5,2631.262,17875.012,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,69,911.31,Chicken Sandwich,540.0,1035.0,4396.837,5431.837,0.006,26.381022,6.21,0.0,4396.837
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I09,House Sauce,g,0.008,10080.777,1200.0,0.0,8880.777,0.0,8880.777,4,1125.0,1191.607,1177.946,4766.429,5727.11,16451.574,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,69,911.31,Classic Burger,660.0,1200.0,8880.777,10080.777,0.008,71.046216,9.6,0.0,8880.777
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I15,Pizza Dough,dough,0.85,309.231,27.0,0.0,282.231,0.0,282.231,5,27.286,31.857,32.268,159.286,185.124,567.41,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,27,431.73,Margherita Pizza,27.0,8100.0,84669.3,92769.3,0.002833333333333333,239.89634999999998,22.95,0.0,84669.3
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I17,Mozzarella,g,0.013,15079.764,2970.0,0.0,12109.764,0.0,12109.764,3,3001.429,3504.286,3549.464,10512.857,12641.212,40675.498,1,27684.211,1,110.0,110.0,110.0,Margherita Pizza,27,431.73,Margherita Pizza,2970.0,2970.0,12109.764,15079.764,0.013,157.426932,38.61,0.0,12109.764
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I20,White Fish,g,0.02,16715.008,4200.0,0.0,12515.008,31518.797,44033.805,6,2742.857,3381.429,3447.857,20288.571,24881.737,55314.594,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),35,507.15,Fish Tacos (3),4200.0,4200.0,12515.008,16715.008,0.02,250.30016,84.0,0.0,12515.008
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I22,Cabbage,g,0.004,5265.082,2300.0,0.0,2965.082,17846.291,20811.374,3,1632.143,1944.107,1952.411,5832.321,7316.887,24813.851,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),71,956.79,Fish Tacos (3),1400.0,2300.0,2965.082,5265.082,0.004,11.860327999999999,9.200000000000001,0.0,2965.082
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I25,Potatoes,g,0.002,96361.249,14520.0,0.0,81841.249,0.0,81841.249,1,10485.714,11163.571,11228.929,11163.571,16254.817,150217.674,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,79,694.21,French Fries,11520.0,14520.0,81841.249,96361.249,0.002,163.682498,29.04,0.0,81841.249
R001,Sample Bistro,2023-07-23,2023-07-23,2023,7,6,1,0,,338,1.133112500755211,I44,Sirloin Steak,g,0.022,32185.538,3600.0,0.0,28585.538,0.0,28585.538,4,3325.714,4208.571,4144.286,16834.286,21188.758,59065.901,0,0.0,1,240.0,240.0,240.0,Steak Frites,15,374.85,Steak Frites,3600.0,3600.0,28585.538,32185.538,0.022,628.881836,79.19999999999999,0.0,28585.538
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I01,Beef Patty,patty,1.9,195.295,23.0,0.0,172.295,0.0,172.295,4,35.143,33.786,34.339,135.143,172.636,544.279,1,346.254,1,1.0,1.0,1.0,Classic Burger,23,321.77,Classic Burger,23.0,3450.0,25844.249999999996,29294.249999999996,0.012666666666666666,327.36049999999994,43.699999999999996,0.0,25844.249999999996
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I03,Brioche Bun,bun,0.45,565.823,29.0,0.0,536.823,0.0,536.823,3,60.714,65.786,65.375,197.357,234.575,1024.004,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,29,396.71,Classic Burger,23.0,1450.0,26841.149999999998,28291.149999999998,0.009000000000000001,241.57035000000002,13.05,0.0,26841.149999999998
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I08,Pickles,g,0.006,4396.837,435.0,0.0,3961.837,0.0,3961.837,2,910.714,986.786,980.625,1973.571,2619.317,17421.103,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,29,396.71,Classic Burger,345.0,435.0,3961.837,4396.837,0.006,23.771022000000002,2.61,0.0,3961.837
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I09,House Sauce,g,0.008,8880.777,550.0,0.0,8330.777,0.0,8330.777,4,1086.429,1155.714,1152.321,4622.857,5634.772,16036.201,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,29,396.71,Classic Burger,460.0,550.0,8330.777,8880.777,0.008,66.646216,4.4,0.0,8330.777
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I15,Pizza Dough,dough,0.85,282.231,19.0,0.0,263.231,0.0,263.231,5,28.714,31.607,31.429,158.036,184.568,563.853,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,19,303.81,Margherita Pizza,19.0,5700.0,78969.3,84669.3,0.002833333333333333,223.74634999999998,16.15,0.0,78969.3
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I17,Mozzarella,g,0.013,12109.764,2090.0,0.0,10019.764,27684.211,37703.975,3,3158.571,3476.786,3457.143,10430.357,12615.848,40430.134,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,19,303.81,Margherita Pizza,2090.0,2090.0,10019.764,12109.764,0.013,130.25693199999998,27.169999999999998,0.0,10019.764
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I20,White Fish,g,0.02,12515.008,2040.0,0.0,10475.008,31518.797,41993.805,6,2742.857,3291.429,3402.857,19748.571,24352.69,53975.547,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),17,246.33,Fish Tacos (3),2040.0,2040.0,10475.008,12515.008,0.02,209.50016,40.800000000000004,0.0,10475.008
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I22,Cabbage,g,0.004,20811.374,830.0,0.0,19981.374,0.0,19981.374,3,1553.571,1897.143,1910.179,5691.429,7286.364,24360.65,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),23,321.27,Fish Tacos (3),680.0,830.0,19981.374,20811.374,0.004,79.925496,3.3200000000000003,0.0,19981.374
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I25,Potatoes,g,0.002,81841.249,7380.0,0.0,74461.249,0.0,74461.249,1,10085.714,11075.714,11117.857,11075.714,16269.764,149178.335,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,39,554.61,French Fries,3780.0,7380.0,74461.249,81841.249,0.002,148.922498,14.76,0.0,74461.249
R001,Sample Bistro,2023-07-24,2023-07-24,2023,7,0,0,0,,199,1.13194627705975,I44,Sirloin Steak,g,0.022,28585.538,4320.0,0.0,24265.538,0.0,24265.538,4,3462.857,4157.143,4122.857,16628.571,20922.223,58336.509,0,0.0,1,240.0,240.0,240.0,Steak Frites,18,449.82,Steak Frites,4320.0,4320.0,24265.538,28585.538,0.022,533.841836,95.03999999999999,0.0,24265.538
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I01,Beef Patty,patty,1.9,172.295,30.0,0.0,142.295,346.254,488.549,4,33.429,33.964,34.607,135.857,172.959,546.566,0,0.0,1,1.0,1.0,1.0,Classic Burger,30,419.7,Classic Burger,30.0,4500.0,21344.249999999996,25844.249999999996,0.012666666666666666,270.36049999999994,57.0,0.0,21344.249999999996
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I03,Brioche Bun,bun,0.45,536.823,56.0,0.0,480.823,0.0,480.823,3,56.571,65.714,65.75,197.143,234.442,1023.013,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,56,744.44,Classic Burger,30.0,2800.0,24041.149999999998,26841.149999999998,0.009000000000000001,216.37035,25.200000000000003,0.0,24041.149999999998
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I08,Pickles,g,0.006,3961.837,840.0,0.0,3121.837,0.0,3121.837,2,848.571,985.714,986.25,1971.429,2618.576,17404.29,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,56,744.44,Classic Burger,450.0,840.0,3121.837,3961.837,0.006,18.731022,5.04,0.0,3121.837
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I09,House Sauce,g,0.008,8330.777,990.0,0.0,7340.777,0.0,7340.777,4,1015.714,1155.536,1159.286,4622.143,5634.392,16034.214,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,56,744.44,Classic Burger,600.0,990.0,7340.777,8330.777,0.008,58.726216,7.92,0.0,7340.777
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I15,Pizza Dough,dough,0.85,263.231,25.0,0.0,238.231,0.0,238.231,5,29.429,31.143,31.429,155.714,182.229,555.943,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,25,399.75,Margherita Pizza,25.0,7500.0,71469.3,78969.3,0.002833333333333333,202.49634999999998,21.25,0.0,71469.3
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I17,Mozzarella,g,0.013,10019.764,2750.0,0.0,7269.764,27684.211,34953.975,3,3237.143,3425.714,3457.143,10277.143,12461.216,39866.93,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,25,399.75,Margherita Pizza,2750.0,2750.0,7269.764,10019.764,0.013,94.50693199999999,35.75,0.0,7269.764
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I20,White Fish,g,0.02,41993.805,4080.0,0.0,37913.805,0.0,37913.805,6,3085.714,3274.286,3435.0,19645.714,24190.117,53658.688,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),34,492.66,Fish Tacos (3),4080.0,4080.0,37913.805,41993.805,0.02,758.2761,81.60000000000001,0.0,37913.805
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I22,Cabbage,g,0.004,19981.374,2010.0,0.0,17971.374,0.0,17971.374,3,1607.143,1885.179,1923.571,5655.536,7232.424,24199.031,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),60,817.4,Fish Tacos (3),1360.0,2010.0,17971.374,19981.374,0.004,71.885496,8.040000000000001,0.0,17971.374
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I25,Potatoes,g,0.002,74461.249,10300.0,0.0,64161.249,0.0,64161.249,1,10165.714,11151.429,11118.571,11151.429,16279.574,150096.716,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,54,849.46,Steak Frites,5800.0,10300.0,64161.249,74461.249,0.002,128.322498,20.6,0.0,64161.249
R001,Sample Bistro,2023-07-25,2023-07-25,2023,7,1,0,0,,237,1.130751396185989,I44,Sirloin Steak,g,0.022,24265.538,6960.0,0.0,17305.538,0.0,17305.538,4,3805.714,4294.286,4131.429,17177.143,21623.259,60271.83,1,39232.126,1,240.0,240.0,240.0,Steak Frites,29,724.71,Steak Frites,6960.0,6960.0,17305.538,24265.538,0.022,380.721836,153.12,0.0,17305.538
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I01,Beef Patty,patty,1.9,142.295,58.0,0.0,84.295,346.254,430.549,4,35.571,35.071,34.661,140.286,180.323,566.109,0,0.0,1,1.0,1.0,1.0,Classic Burger,58,811.42,Classic Burger,58.0,8700.0,12644.25,21344.249999999996,0.012666666666666666,160.16049999999998,110.2,0.0,12644.25
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I03,Brioche Bun,bun,0.45,480.823,83.0,0.0,397.823,0.0,397.823,3,58.714,66.143,65.768,198.429,236.335,1030.049,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,83,1123.67,Classic Burger,58.0,4150.0,19891.149999999998,24041.149999999998,0.009000000000000001,179.02035,37.35,0.0,19891.149999999998
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I08,Pickles,g,0.006,3121.837,1245.0,0.0,1876.837,0.0,1876.837,2,880.714,992.143,986.518,1984.286,2641.975,17524.118,1,16479.053,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,83,1123.67,Classic Burger,870.0,1245.0,1876.837,3121.837,0.006,11.261022,7.47,0.0,1876.837
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I09,House Sauce,g,0.008,7340.777,1535.0,0.0,5805.777,0.0,5805.777,4,1058.571,1167.5,1159.821,4670.0,5710.154,16217.654,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,83,1123.67,Classic Burger,1160.0,1535.0,5805.777,7340.777,0.008,46.446216,12.280000000000001,0.0,5805.777
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I15,Pizza Dough,dough,0.85,238.231,34.0,0.0,204.231,0.0,204.231,5,30.0,31.571,31.286,157.857,183.941,562.798,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,34,543.66,Margherita Pizza,34.0,10200.0,61269.299999999996,71469.3,0.002833333333333333,173.59634999999997,28.9,0.0,61269.299999999996
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I17,Mozzarella,g,0.013,34953.975,3740.0,0.0,31213.975,0.0,31213.975,3,3300.0,3472.857,3441.429,10418.571,12567.182,40350.039,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,34,543.66,Margherita Pizza,3740.0,3740.0,31213.975,34953.975,0.013,405.78167499999995,48.62,0.0,31213.975
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I20,White Fish,g,0.02,37913.805,3120.0,0.0,34793.805,0.0,34793.805,6,3068.571,3235.714,3417.857,19414.286,23905.565,53026.994,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),26,376.74,Fish Tacos (3),3120.0,3120.0,34793.805,37913.805,0.02,695.8761000000001,62.4,0.0,34793.805
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I22,Cabbage,g,0.004,17971.374,1665.0,0.0,16306.374,0.0,16306.374,3,1601.429,1855.357,1916.964,5566.071,7109.063,23807.278,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),51,688.99,Fish Tacos (3),1040.0,1665.0,16306.374,17971.374,0.004,65.225496,6.66,0.0,16306.374
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I25,Potatoes,g,0.002,64161.249,7760.0,0.0,56401.249,0.0,56401.249,1,10122.857,11195.0,11140.714,11195.0,16240.515,150580.515,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,42,409.58,French Fries,5760.0,7760.0,56401.249,64161.249,0.002,112.80249800000001,15.52,0.0,56401.249
R001,Sample Bistro,2023-07-26,2023-07-26,2023,7,2,0,0,,221,1.129528255269649,I44,Sirloin Steak,g,0.022,17305.538,2400.0,0.0,14905.538,39232.126,54137.664,4,3908.571,4277.143,4127.143,17108.571,21592.385,60086.67,0,0.0,1,240.0,240.0,240.0,Steak Frites,10,249.9,Steak Frites,2400.0,2400.0,14905.538,17305.538,0.022,327.921836,52.8,0.0,14905.538
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I01,Beef Patty,patty,1.9,84.295,24.0,0.0,60.295,346.254,406.549,4,34.0,35.071,34.839,140.286,180.323,566.109,0,0.0,1,1.0,1.0,1.0,Classic Burger,24,335.76,Classic Burger,24.0,3600.0,9044.25,12644.25,0.012666666666666666,114.56049999999999,45.6,0.0,9044.25
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I03,Brioche Bun,bun,0.45,397.823,47.0,0.0,350.823,0.0,350.823,3,58.0,65.607,65.768,196.821,235.494,1022.78,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,47,623.03,Classic Burger,24.0,2350.0,17541.149999999998,19891.149999999998,0.009000000000000001,157.87035,21.150000000000002,0.0,17541.149999999998
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I08,Pickles,g,0.006,1876.837,705.0,0.0,1171.837,16479.053,17650.89,2,870.0,984.107,986.518,1968.214,2639.2,17400.807,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,47,623.03,Classic Burger,360.0,705.0,1171.837,1876.837,0.006,7.031022,4.23,0.0,1171.837
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I09,House Sauce,g,0.008,5805.777,825.0,0.0,4980.777,0.0,4980.777,4,1040.0,1159.464,1160.714,4637.857,5698.103,16133.281,1,11067.662,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,47,623.03,Classic Burger,480.0,825.0,4980.777,5805.777,0.008,39.846216,6.6000000000000005,0.0,4980.777
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I15,Pizza Dough,dough,0.85,204.231,19.0,0.0,185.231,0.0,185.231,5,28.286,31.179,31.179,155.893,182.78,556.922,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,19,303.81,Margherita Pizza,19.0,5700.0,55569.299999999996,61269.299999999996,0.002833333333333333,157.44634999999997,16.15,0.0,55569.299999999996
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I17,Mozzarella,g,0.013,31213.975,2090.0,0.0,29123.975,0.0,29123.975,3,3111.429,3429.643,3429.643,10288.929,12503.642,39940.785,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,19,303.81,Margherita Pizza,2090.0,2090.0,29123.975,31213.975,0.013,378.611675,27.169999999999998,0.0,29123.975
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I20,White Fish,g,0.02,34793.805,3000.0,0.0,31793.805,0.0,31793.805,6,3102.857,3210.0,3432.857,19260.0,23739.2,52629.2,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),25,362.25,Fish Tacos (3),3000.0,3000.0,31793.805,34793.805,0.02,635.8761000000001,60.0,0.0,31793.805
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I22,Cabbage,g,0.004,16306.374,1575.0,0.0,14731.374,0.0,14731.374,3,1634.286,1833.393,1917.5,5500.179,7038.63,23539.166,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),48,649.52,Fish Tacos (3),1000.0,1575.0,14731.374,16306.374,0.004,58.925496,6.3,0.0,14731.374
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I25,Potatoes,g,0.002,56401.249,9000.0,0.0,47401.249,0.0,47401.249,1,10017.143,11074.286,11161.071,11074.286,16145.244,149036.673,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,48,599.52,French Fries,5400.0,9000.0,47401.249,56401.249,0.002,94.80249800000001,18.0,0.0,47401.249
R001,Sample Bistro,2023-07-27,2023-07-27,2023,7,3,0,0,,214,1.1282772599534308,I44,Sirloin Steak,g,0.022,14905.538,4320.0,0.0,10585.538,39232.126,49817.664,4,4182.857,4217.143,4140.0,16868.571,21278.905,59233.19,0,0.0,1,240.0,240.0,240.0,Steak Frites,18,449.82,Steak Frites,4320.0,4320.0,10585.538,14905.538,0.022,232.881836,95.03999999999999,0.0,10585.538
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I01,Beef Patty,patty,1.9,406.549,33.0,0.0,373.549,0.0,373.549,4,34.286,35.286,34.911,141.143,180.823,568.966,0,0.0,1,1.0,1.0,1.0,Classic Burger,33,461.67,Classic Burger,33.0,4950.0,56032.35,60982.35,0.012666666666666666,709.7430999999999,62.699999999999996,0.0,56032.35
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I03,Brioche Bun,bun,0.45,350.823,54.0,0.0,296.823,0.0,296.823,3,57.286,65.679,65.643,197.036,235.596,1023.739,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,54,723.96,Classic Burger,33.0,2700.0,14841.15,17541.149999999998,0.009000000000000001,133.57035000000002,24.300000000000004,0.0,14841.15
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I08,Pickles,g,0.006,17650.89,810.0,0.0,16840.89,0.0,16840.89,2,859.286,985.179,984.643,1970.357,2639.389,17417.068,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,54,723.96,Classic Burger,495.0,810.0,16840.89,17650.89,0.006,101.04534,4.86,0.0,16840.89
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I09,House Sauce,g,0.008,4980.777,975.0,0.0,4005.777,11067.662,15073.439,4,1030.714,1161.607,1159.196,4646.429,5701.6,16156.065,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,54,723.96,Classic Burger,660.0,975.0,4005.777,4980.777,0.008,32.046216,7.8,0.0,4005.777
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I15,Pizza Dough,dough,0.85,185.231,28.0,0.0,157.231,0.0,157.231,5,28.857,31.036,31.089,155.179,182.111,554.54,1,381.978,1,1.0,1.0,1.0,Margherita Pizza,28,447.72,Margherita Pizza,28.0,8400.0,47169.299999999996,55569.299999999996,0.002833333333333333,133.64634999999998,23.799999999999997,0.0,47169.299999999996
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I17,Mozzarella,g,0.013,29123.975,3080.0,0.0,26043.975,0.0,26043.975,3,3174.286,3413.929,3419.821,10241.786,12460.309,39771.738,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,28,447.72,Margherita Pizza,3080.0,3080.0,26043.975,29123.975,0.013,338.57167499999997,40.04,0.0,26043.975
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I20,White Fish,g,0.02,31793.805,2280.0,0.0,29513.805,0.0,29513.805,6,3017.143,3102.857,3409.286,18617.143,22861.0,50786.714,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),19,275.31,Fish Tacos (3),2280.0,2280.0,29513.805,31793.805,0.02,590.2761,45.6,0.0,29513.805
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I22,Cabbage,g,0.004,14731.374,1285.0,0.0,13446.374,0.0,13446.374,3,1580.714,1794.107,1904.732,5382.321,6916.233,23063.197,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),40,537.6,Fish Tacos (3),760.0,1285.0,13446.374,14731.374,0.004,53.785496,5.14,0.0,13446.374
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I25,Potatoes,g,0.002,47401.249,12700.0,0.0,34701.249,0.0,34701.249,1,10171.429,11161.429,11283.214,11161.429,16247.288,150184.43,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,68,799.32,French Fries,8100.0,12700.0,34701.249,47401.249,0.002,69.40249800000001,25.400000000000002,0.0,34701.249
R001,Sample Bistro,2023-07-28,2023-07-28,2023,7,4,0,0,,220,1.1269988242698097,I44,Sirloin Steak,g,0.022,10585.538,5520.0,0.0,5065.538,39232.126,44297.664,4,4491.429,4337.143,4178.571,17348.571,21687.363,60721.649,0,0.0,1,240.0,240.0,240.0,Steak Frites,23,574.77,Steak Frites,5520.0,5520.0,5065.538,10585.538,0.022,111.44183599999998,121.44,0.0,5065.538
R001,Sample Bistro,2023-07-29,2023-07-29,2023,7,5,1,0,,311,1.1256933705213077,I01,Beef Patty,patty,1.9,373.549,59.0,0.0,314.549,0.0,314.549,4,37.143,35.5,35.143,142.0,183.081,573.581,0,0.0,1,1.0,1.0,1.0,Classic Burger,59,825.41,Classic Burger,59.0,8850.0,47182.35,56032.35,0.012666666666666666,597.6431,112.1,0.0,47182.35
